lon,lat,park_name,type,phone,emenities,state,city
-111.07,40.328,Currant Creek,NF,435.654.0470/801.342.5100,NH DP 45ft FT DW NS RS ,UT,Heber City
-109.433,37.874,Dalton Springs,NF,435.587.2041/435.637.2817,NH ND 30ft VT DW NS NR L$ ,UT,Monticello
-109.74,38.486,Dead Horse Point State Park,SP,435.259.2614,E DP 35ft FT DW NS RS PA ,UT,Moab
-109.73,40.855,Deep Creek,NF,435.784.3445/435.789.1181,NH ND 30ft VT NW NS NR L$ ,UT,Manila
-111.508,40.411,Deer Creek State Park,SP,435.654.0171,WES DP FT DW SH RS PA ,UT,Wallsburg
-109.444,40.906,Deer Run - Flaming Gorge,NF,435.784.3445/435.789.1181,NH DP 25ft DW SH RS ,UT,Dutch John
-109.406,37.739,Devils Canyon,NF,435.587.2041/435.637.2817,NH ND 35ft VT DW NS RS L$ ,UT,Blanding
-109.586,38.774,Devils Garden - Arches National Park,NP,435.719.2236,NH ND 30ft FTVT DW NS RS ,UT,Moab
-111.423,40.074,Diamond,NF,801.342.5260/801.342.5100,NH ND 50ft VT DW NS RS ,UT,Thistle
-111.746,38.528,Doctor Creek,NF,435.836.2811/435.896.9233,NH DP 55ft FT DW NS RS ,UT,Loa
-109.356,40.922,Dripping Springs - Flaming Gorge,NF,435.784.3445/435.789.1181,NH ND 45ft DW NS RS ,UT,Dutch John
-112.698,37.521,Duck Creek,NF,435.865.3200/435.865.3700,NH DP 32ft DW NS RS PA L$ ,UT,Cedar City
-111.587,40.925,East Canyon State Park,SP,801.829.6866,WES DP SH RS PA ,UT,Morgan
-110.772,40.864,East Fork Bear River,NF,307.789.3194/801.236.3400,NH ND VT DW NS NR ,UT,Evanston
-109.554,40.781,East Park,NF,435.789.1181/435.789.1181,NH ND VT DW NS NR L$ ,UT,Vernal
-111.456,38.464,Elkhorn,NF,435.836.2811/435.896.9233,NH ND VT DW NS RS ,UT,Loa
-113.482,37.38,Equestrian,NF,435.652.3100/435.865.3700,NH ND VT DW NS NR ,UT,Pine Valley
-111.633,37.789,Escalante State Park,SP,435.826.4466,WES DP 50ft FT DW SH RS PA ,UT,Escalante
-111.455,39.143,Ferron Reservoir,NF,435.384.2372/435.637.2817,NH ND 45ft VT DW NS RS L$ ,UT,Ferron
-109.455,40.894,Firefighters Memorial - Flaming Gorge,NF,435.784.3445/435.789.1181,NH DP 45ft FT DW NS RS ,UT,Dutch John
-111.203,39.774,Fish Creek,NF,435.637.2817/435.637.2817,NH ND VT NW NS NR L$ ,UT,Scofield
-111.26,39.646,Flat Canyon,NF,435.637.2817/435.637.2817,NH ND 40ft VT DW NS RS L$ ,UT,Fairview
-111.159,39.501,Forks of Huntington,NF,435.637.2817/435.637.2817,NH ND 20ft VT NW NS RS L$ ,UT,Huntington
-112.32,38.579,Fremont Indian State Park,SP,435.527.4631,NH FT DW RS PA ,UT,Sevier
-111.665,41.661,Friendship,NF,435.755.3620/801.236.3400,NH ND PT NW NS RS L$ ,UT,Logan
-111.249,38.283,Fruita - Capitol Reef National Park,NP,435.425.3791,NH DP 45ft VT DW NS NR L$ ,UT,Torrey
-111.68,38.609,Frying Pan,NF,435.836.2811/435.896.9233,NH DP 40ft FT DW NS RS ,UT,Loa
-110.708,38.556,Goblin Valley State Park,SP,435.564.3633,NH DP 30ft FT DW SH RS PA ,UT,Green River
-111.685,38.803,Gooseberry,NF,435.896.9233/435.896.9233,NH ND VT DW NS NR ,UT,Salina
-111.297,39.687,Gooseberry,NF,435.637.2817/435.637.2817,NH ND 35ft VT DW NS NR L$ ,UT,Fairview
-111.294,39.712,Gooseberry Reservoir,NF,435.637.2817/435.637.2817,NH ND VT NW NS RS L$ ,UT,Fairview
-109.927,37.175,Goosenecks State Park,SP,435.678.2238,NH ND 30ft VT NS NR N$ ,UT,Blanding
-111.655,40.49,Granite Flat,NF,801.785.3563/801.342.5100,NH ND 45ft FT DW NS RS ,UT,
-110.155,38.99,Green River State Park,SP,435.564.3633,E DP 40ft FT DW SH RS ,UT,Green River
-109.462,40.883,Greendale - Flaming Gorge,NF,435.784.3445/435.789.1181,NH ND NS RS ,UT,Dutch John
-109.537,40.873,Greens Lake - Flaming Gorge,NF,435.784.3445/435.789.1181,NH ND 45ft VT DW NS RS ,UT,Dutch John
-111.701,41.762,Guinavah - Malibu,NF,435.755.3620/801.236.3400,NH ND VT DW NS RS ,UT,Logan
-113.784,37.254,Gunlock State Park,SP,435.680.0715,NH ND VT NW NS NR ,UT,St. George
-110.874,40.534,Hades,NF,435.738.2482/435.789.1181,NH ND 35ft VT DW NS RS L$ ,UT,Hanna
-111.421,40.62,Hailstone - Jordanelle State Park,SP,435.649.9540,WE DP 10ft FT DW SH RS PA ,UT,Heber City
-110.854,40.83,Hayden Fork,NF,307.789.3194/801.236.3400,NH ND VT DW NS NR L$ ,UT,Evanston
-111.735,41.976,High Creek,NF,435.755.3620/801.236.3400,NH ND VT NW NS NR N$ ,UT,Logan
-111.661,41.274,Hobble,NF, ,VT NW NR ,UT,Huntsville
-113.856,37.517,Honeycomb Rock,NF,435.652.3100/435.865.3700,NH ND 24ft FT DW NS NR L$ ,UT,Enterprise
-110.126,40.925,Hoop Lake,NF,307.782.6555/801.236.3400,NH ND VT DW NS NR ,UT,Mountain View
-111.616,40.302,Hope,NF,801.785.3563/801.342.5100,NH ND 30ft VT DW NS RS ,UT,Orem
-110.942,39.346,Huntington State Park,SP,435.687.2491,NH DP 35ft FT DW SH RS ,UT,Huntington
-111.867,41.628,Hyrum State Park,SP,435.245.6866,E RS PA ,UT,Hyrum
-112.571,40.498,Intake,NF,801.733.2660/801.236.3400,NH ND NW NS NR L$ ,UT,Salt Lake City
-110.887,40.554,Iron Mine,NF,435.738.2482/435.789.1181,NH ND 45ft VT DW NS RS L$ ,UT,Hanna
-111.767,41.25,Jefferson Hunt,NF,801.625.5112/801.236.3400,NH DP 25ft VT DW NS NR ,UT,Huntsville
-111.291,39.295,Joes Valley - Seely,NF,435.384.2372/435.637.2817,NH ND 50ft VT DW NS RS ,UT,Orangeville
-112.46,38.237,Kents Lake,NF,435.438.2436/435.896.9233,NH ND 60ft VT DW NS NR L$ ,UT,Beaver
-112.257,37.609,King Creek,NF,435.676.9300/435.865.3700,NH DP 32ft FTVT DW NS NR ,UT,Panguitch
-111.989,37.519,Kodachrome Basin State Park,SP,435.679.8562,NH DP 45ft FT DW SH RS PA ,UT,Cannonville
-111.253,39.575,Lake Canyon Rec Area,NF,435.637.2817/435.637.2817,NH ND VT NW NS RS PA L$ ,UT,Fairview
-111.498,39.328,Lake Hill,NF,435.283.4151/435.637.2817,NH ND 30ft VT DW NS RS PA L$ ,UT,Ephraim
-113.029,37.384,Lava Point - Zion National Park,NP,435.772.3256,NH DP NS NR N$ ,UT,Springdale
-112.393,38.227,Lebaron Rec Site,NF,435.438.2436/435.896.9233,NH ND NS NR ,UT,Beaver
-111.098,40.742,Ledgefork,NF,435.783.4338/801.236.3400,NH ND VT DW NS RS PA ,UT,Oakley
-111.572,41.885,Lewis M. Turner,NF,435.755.3620/801.236.3400,NH ND 35ft FT DW NS NR ,UT,Garden City
-110.939,40.681,Lilly Lake,NF,435.783.4338/801.236.3400,NH ND 35ft VT DW NS NR ,UT,Kamas
-112.54,38.255,Little Cottonwood,NF,435.438.2436/435.896.9233,NH ND 45ft FT DW NS NR ,UT,Beaver
-110.614,40.935,Little Lyman Lake,NF,307.789.3194/801.236.3400,NH ND DW NS NR L$ ,UT,Mountain View
-111.672,40.449,Little Mill,NF,801.785.3563/801.342.5100,NH ND 30ft FT DW NS RS PA ,UT,
-112.49,38.261,Little Reservoir,NF,435.438.2436/435.896.9233,NH ND 40ft VT DW NS NR L$ ,UT,Beaver
-111.621,41.779,Lodge,NF,435.755.3620/801.236.3400,NH ND 30ft VT DW NS NR ,UT,Logan
-111.261,40.31,Lodgepole,NF,435.654.0470/801.342.5100,NH DP 40ft FT DW NS RS ,UT,Heber City
-109.466,40.812,Lodgepole,NF,435.784.3445/435.789.1181,NH DP 45ft FT DW NS RS ,UT,Dutch John
-112.605,40.484,Loop,NF,801.733.2660/801.236.3400,NH ND VT NW NS NR L$ ,UT,Salt Lake City
-110.932,40.681,Lost Creek,NF,435.783.4338/801.236.3400,NH ND 35ft VT DW NS RS PA ,UT,Kamas
-111.275,38.108,Lower Bowns,NF,435.836.2811/435.896.9233,NH ND NS RS N$ ,UT,Torrey
-111.643,41.287,Lower Meadows,NF,801.625.5112/801.236.3400,NH ND 25ft VT DW NS NR ,UT,Ogden
-112.592,40.492,Lower Narrows,NF, ,NH ND VT NW NS NR L$ ,UT,Dugway
-111.116,40.593,Lower Provo River,NF,435.783.4338/801.236.3400,NH ND 30ft VT DW NS RS PA ,UT,Kamas
-109.591,40.984,Lucerne,NF,435.784.3445/435.789.1181,E DP 40ft FT DW NS RS PA ,UT,Manila
-111.717,38.556,Mackinaw,NF,435.836.2811/435.896.9233,NH DP 35ft FT DW SH RS ,UT,Loa
-111.146,39.809,Madsen Bay  - Scofield State Park,SP,435.448.9449,NH DP 30ft FT DW SH RS ,UT,Huntington
-111.666,41.27,Magpie,NF,801.625.5112/801.236.3400,NH ND VT DW NS NR ,UT,Ogden
-112.486,38.269,Mahogany Cove,NF,435.438.2436/435.896.9233,NH ND VT DW NS RS L$ ,UT,Beaver
-111.4,41.965,Main - Bear Lake State Park,SP,435.946.3343,RS ,UT,Garden City
-111.738,38.525,Mallard Bay Overflow,NF,435.836.2811/435.896.9233,NR ,UT,Richfield
-109.709,40.924,Manns - Flaming Gorge,NF,435.784.3445/435.789.1181,NH ND VT NW NS NR L$ ,UT,Manila
-111.542,39.254,Manti,NF,435.283.4151/435.637.2817,NH ND VT DW NS RS L$ ,UT,Manti
-111.692,39.964,Maple Bench,NF,801.342.5260/801.342.5100,NH ND NS NR ,UT,Payson
-111.687,39.557,Maple Canyon,NF,435.283.4151/435.637.2817,NH ND 30ft VT NW NS RS L$ ,UT,Moroni
-112.09,39.015,Maple Grove,NF,435.743.5721/435.896.9233,NH ND 40ft VT DW NS RS PA ,UT,Scipio
-112.172,39.061,Maple Hollow,NF, ,PT DW NR ,UT,
-111.693,39.957,Maple Lake,NF,801.342.5260/801.342.5100,NH ND 35ft FT DW NS NR L$ ,UT,Payson
-111.866,41.228,Maples,NF,801.625.5112/801.236.3400,NH 20ft VT NW NR ,UT,Ogden
-110.397,40.952,Marsh Lake,NF,307.782.6555/801.236.3400,NH ND VT NW NS RS ,UT,Mountan View
-109.303,38.543,Masons Draw,NF,435.259.7155/435.637.2817,NH ND VT NW NS NR L$ ,UT,Moab
-111.103,40.489,Mill Hollow,NF,435.654.0470/801.342.5100,NH ND 40ft FT DW NS RS ,UT,Woodland
-111.193,39.091,Millsite State Park,SP,435.687.2491,NH DP 30ft FT DW SH RS ,UT,Ferron
-110.624,40.534,Miners Gulch,NF,435.738.2482/435.789.1181,NH ND NS RS ,UT,Duchesne
-112.83,38.215,Minersville State Park,SP,801.438.5472,E DP 30ft FT DW SH NR ,UT,Minersville
-110.885,40.701,Mirror Lake,NF,435.783.4338/801.236.3400,NH ND 40ft VT DW NS RS PA ,UT,Kamas
-111.497,41.461,Monte Cristo,NF,801.625.5112/801.236.3400,NH ND 25ft FTVT DW NS RS ,UT,Woodruff
-110.513,40.57,Moon Lake,NF,435.722.5018/435.789.1181,NH ND 30ft FT DW NS RS ,UT,Duchesne
-110.892,40.695,Moosehorn,NF,435.783.4338/801.236.3400,NH ND 25ft VT DW NS RS PA ,UT,Kamas
-111.13,39.79,Mountain View  - Scofield State Park,SP,435.448.9449,NH ND 30ft FT DW NS RS ,UT,Huntington
-111.603,40.407,Mt. Timpanogos,NF,801.785.3563/801.342.5100,NH ND 20ft FT DW NS RS ,UT,Orem
-109.44,40.927,Mustang Ridge - Flaming Gorge,NF,435.784.3445/435.789.1181,NH ND 45ft FTVT DW SH RS ,UT,Dutch John
-112.788,37.521,Navajo Lake,NF,435.865.3200/435.865.3700,NH DP 35ft FTVT DW NS NR L$ ,UT,Cedar City
-109.539,37.781,Nizhoni,NF,435.587.2041/435.637.2817,NH ND 35ft VT DW NS RS L$ ,UT,Blanding
-112.168,37.638,North - Bryce National Park,NP,435.834.5322,NH DP 30ft FT DW NS RS ,UT,Bryce Canyon
-111.942,39.353,North and West Beaches  - Yuba State Park,SP,435.758.2611,RS L$ ,UT,Levan
-112.053,41.417,North Marina - Willard Bay State Park,SP,435.734.9494,WES RS PA ,UT,Willard
-112.26,39.353,Oak Creek,NF,435.743.5721/435.896.9233,NH ND 35ft FT DW NS RS L$ ,UT,Oak City
-111.342,38.089,Oak Creek,NF,435.836.2811/435.896.9233,NH ND 40ft VT DW NS NR ,UT,Torrey
-113.452,37.317,Oak Grove,NF,435.652.3100/435.865.3700,NH ND VT NW NS NR ,UT,Pine Valley
-109.624,40.742,Oaks Park,NF,435.789.1181/435.789.1181,NH ND 35ft VT NW NS NR N$ ,UT,Vernal
-112.028,39.377,Oasis - Yuba State Park,SP,435.758.2611,NH DP 45ft DW SH RS ,UT,Levan
-111.159,39.539,Old Folks Flat,NF,435.384.2372,NH ND 30ft VT DW NS RS L$ ,UT,Huntington
-109.272,38.503,Oowah,NF,435.259.7155/435.637.2817,NH ND VT DW NS NR L$ ,UT,Moab
-112.016,38.167,Otter Creek State Park,SP,435.624.3268,NH DP 35ft FT DW SH RS PA ,UT,Antimony
-112.027,39.405,Painted Rocks - Yuba State Park,SP,435.758.2611,RS L$ ,UT,Levan
-111.669,39.209,Palisade State Park,SP,435.835.7275,WES DP 40ft FT DW SH RS PA ,UT,Sterling
-112.655,37.701,Panguitch Lake,NF,435.865.3200/435.865.3700,NH DP 45ft FT DW NS RS L$ ,UT,Panguitch
-109.913,40.666,Paradise,NF,435.789.1181/435.789.1181,NH ND 35ft VT NW NS NR L$ ,UT,Lapoint
-111.643,39.93,Payson Lakes,NF,801.342.5260/801.342.5100,NH DP 40ft FT DW NS RS ,UT,Payson
-111.649,41.285,Perception Park,NF,801.625.5112/801.236.3400,NH ND 25ft VT DW NS RS ,UT,Ogden
-111.949,37.744,Pine Lake,NF,435.826.5400/435.865.3700,NH ND 50ft VT DW NS RS PA L$ ,UT,Bryce Canyon
-114.024,37.522,Pine Park,NF, ,NH VT NW NR ,UT,
-113.469,37.377,Pine Valley Rec Area,NF,435.652.3100/435.865.3700,NH ND 45ft VT DW NS NR ,UT,Veyo
-111.692,41.628,Pioneer,NF,435.755.3620/801.236.3400,NH ND 30ft VT DW NS NR ,UT,Hyrum
-111.653,38.618,Piute,NF,435.836.2811/435.896.9233,NH DP 60ft PT NW NR ,UT,Loa
-112.198,38.32,Piute State Park,SP,435.624.3268,NH ND VT NW NS NR L$ ,UT,Antimony
-111.337,38.102,Pleasant Creek,NF,435.836.2811/435.896.9233,NH ND 35ft VT DW NS NR ,UT,Torrey
-110.06,40.679,Pole Creek,NF,435.722.5018/435.789.1181,NH ND 30ft VT NW NS RS L$ ,UT,Whiterocks
-111.713,39.766,Ponderosa Uinta,NF,801.342.5260/801.342.5100,NH ND 40ft FT DW NS RS PA ,UT,Nephi
-111.695,37.938,Posy Lake,NF,435.826.5400/435.865.3700,NH ND 45ft VT DW NS RS PA ,UT,Escalante
-111.268,39.45,Potters Pond,NF,435.384.2372/435.637.2817,NH ND VT NW NS RS L$ ,UT,Huntington
-111.653,41.774,Preston Valley,NF,435.755.3620/801.236.3400,NH ND FT DW NS NR ,UT,Logan
-113.395,37.187,Quail Creek State Park,SP,435.879.2378,NH ND 35ft FT DW NS RS PA ,UT,Hurricane
-111.564,41.899,Red Banks,NF,435.755.3620/801.236.3400,NH ND 30ft VT DW NS NR ,UT,Garden City
-112.309,37.743,Red Canyon,NF,435.676.9300/435.865.3700,NH DP 50ft FT DW SH NR ,UT,Panguitch
-109.559,40.889,Red Canyon - Flaming Gorge,NF,435.784.3445/435.789.1181,NH ND VT DW NS RS ,UT,Dutch John
-109.421,40.589,Red Fleet State Park,SP,435.789.4432,WES DP 35ft FT DW NS RS PA ,UT,Vernal
-109.707,40.803,Red Springs,NF,435.784.3445/435.789.1181,NH ND NS RS PA ,UT,Vernal
-111.588,40.615,Redman,NF,801.733.2660/801.236.3400,NH ND 30ft FT DW NS RS ,UT,Murray
-111.348,41.846,Rendezvous - Bear Lake State Park,SP,435.946.3343,32ft FT DW RS ,UT,Laketown
-111.148,40.12,Renegade,NF,435.654.0470/801.342.5100,NH ND 45ft FT DW NS RS ,UT,Heber City
-110.325,40.575,Reservoir,NF,435.722.5018/435.789.1181,NH ND 22ft VT NW NS NR L$ ,UT,Roosevelt
-110.337,40.59,Riverview,NF,435.722.5018/435.789.1181,NH ND 35ft VT DW NS NR L$ ,UT,Altonah
-111.586,40.269,Rock Canyon,NF,801.785.3563/801.342.5100,NH ND NW NS RS ,UT,Heber City
-111.34,40.602,Rock Cliff - Jordanelle State Park,SP,435.782.3030,NH ND FT DW NS RS ,UT,Heber City
-111.394,40.783,Rockport State Park,SP,435.336.2241,NH DP 40ft FT DW SH RS PA ,UT,Peoa
-113.385,37.123,Sand Hollow State Park,SP,435.680.0715,WES DP FT DW SH RS PA ,UT,Hurricane
-111.341,40.141,Sawmill Hollow,NF,801.342.5260/801.342.5100,NR ,UT,Springville
-111.012,40.592,Shady Dell,NF,435.783.4338/801.236.3400,NH ND 35ft VT DW NS NR ,UT,Kamas
-111.337,39.98,Sheep Creek,NF,801.342.5260/801.342.5100,NH ND 45ft NT NW NS NR ,UT,Payson
-109.675,40.923,Sheep Creek Bay - Flaming Gorge,NF,435.784.3445/435.789.1181,NH ND 45ft VT NW NS NR L$ ,UT,Flaming Gorge
-111.134,40.617,Shingle Creek ATV,NF,435.783.4338/801.236.3400,NH ND VT DW NS NR ,UT,Kamas
-111.334,38.161,Singletree,NF,435.836.2811/435.896.9233,NH DP 45ft FT DW NS RS L$ ,UT,Teasdale
-109.526,40.865,Skull Creek - Flaming Gorge,NF,435.784.3445/435.789.1181,NH ND 45ft VT DW NS RS ,UT,Dutch John
-111.106,40.766,Smith - Morehouse,NF,435.783.4338/801.236.3400,NH ND 40ft VT DW NS RS ,UT,Oakley
-111.753,41.87,Smithfield,NF,435.755.3620/801.236.3400,NH ND PT NW NS NR ,UT,
-113.642,37.203,Snow Canyon State Park,SP,435.628.2255,E DP 40ft VT DW SH RS PA ,UT,Ivins
-111.027,40.579,Soapstone,NF,435.783.4338/801.236.3400,NH ND 40ft VT DW NS RS PA ,UT,Kamas
-111.053,40.156,Soldier Creek,NF,435.654.0470/801.342.5100,NH DP 40ft FT DW NS RS ,UT,Heber City
-112.983,37.204,South - Zion National Park,NP,435.772.3256,NH DP 45ft FT DW NS NR ,UT,Springdale
-111.272,41.925,South Eden - Bear Lake State Park,SP,435.946.3343,NH RS L$ ,UT,Garden City
-111.654,41.281,South Fork,NF,801.625.5112/801.236.3400,NH ND 22ft VT DW NS RS ,UT,Huntsville
-112.076,41.353,South Marina - Willard Bay State Park,SP,435.734.9494,RS ,UT,Willard
-110.001,40.837,Spirit Lake,NF,435.784.3445/435.789.1181,NH ND 30ft VT NW NS NR L$ ,UT,Manila
-111.423,39.442,Spring City,NF,435.283.4151/435.637.2817,NR ,UT,
-111.717,41.753,Spring Hollow,NF,435.755.3620/801.236.3400,NH ND 35ft FTVT DW NS RS ,UT,Logan
-112.774,37.519,Spruces,NF,435.865.3200/435.865.3700,NH ND 40ft FT DW NS NR L$ ,UT,Cedar City
-111.636,40.642,Spruces,NF,801.733.2660/801.236.3400,NH ND 40ft DW NS RS ,UT,Salt Lake City
-109.801,38.147,Squaw Flat - Canyonlands National Park,NP,435.719.2313,NH ND 28ft FT DW NS NR ,UT,Monticello
-110.454,40.19,Starvation State Park,SP,435.738.2326,NH 30ft VT DW RS ,UT,Duchesne
-110.383,40.983,Stateline,NF,307.782.6555/801.236.3400,NH ND VT DW NS RS ,UT,Mountain View
-109.542,40.514,Steinaker State Park,SP,435.789.4432,WES DP 35ft VT DW NS RS PA ,UT,Vernal
-110.835,40.868,Stillwater,NF,307.789.3194/801.236.3400,NH ND VT DW NS RS ,UT,Evanston
-110.884,40.791,Sulphur,NF,307.789.3194/801.236.3400,NH ND VT DW NS NR ,UT,Evanston
-111.519,38.342,Sunglow,NF,435.836.2811/435.896.9233,NH ND FT DW NS RS ,UT,Bicknell
-111.461,41.92,Sunrise,NF,435.755.3620/801.236.3400,NH ND 45ft VT DW NS RS ,UT,Garden City
-111.84,41.004,Sunset,NF,801.733.2660/801.236.3400,NH ND VT NW NS NR L$ ,UT,Farmington
-112.175,37.622,Sunset - Bryce National Park,NP,435.834.5322,NH DP 40ft FT DW NS RS PA ,UT,Bryce Canyon
-110.345,40.6,Swift Creek,NF,435.722.5018/435.789.1181,NH ND VT DW NS NR L$ ,UT,Altonah
-111.698,40.572,Tanners Flat,NF,801.733.2660/801.236.3400,NH ND 35ft DW NS RS ,UT,Sandy
-111.134,40.618,Taylors Fork ATV,NF,435.783.4338/801.236.3400,NH ND VT DW NS NR ,UT,Kamas
-112.818,37.534,Te - Ah,NF,435.865.3200/435.865.3700,NH DP 40ft FT DW NS RS PA ,UT,Cedar City
-111.646,40.432,Timpooneke,NF,801.785.3563/801.342.5100,NH ND 16ft VT DW NS RS ,UT,
-111.729,39.901,Tinney Flat,NF,801.342.5260/801.342.5100,NH ND VT DW NS RS ,UT,Santaquin
-111.638,41.891,Tony Grove Lake,NF,435.755.3620/801.236.3400,NH ND 35ft VT DW NS RS ,UT,Logan
-110.952,40.682,Trial Lake,NF,435.783.4338/801.236.3400,NH ND VT DW NS RS PA ,UT,Kamas
-111.488,39.123,Twelve Mile Flat,NF,435.283.4151/435.637.2817,NH ND VT DW NS RS L$ ,UT,Mayfield
-110.144,40.623,Uinta Canyon,NF,435.722.5018/435.789.1181,NH ND VT NW NS NR L$ ,UT,Roosevelt
-111.387,40.03,Unicorn,NF,801.342.5260/801.342.5100,NR ,UT,Spanish Fork
-111.636,41.291,Upper Meadows,NF,801.625.5112/801.236.3400,NH ND 25ft VT DW NS NR ,UT,Ogden
-112.594,40.492,Upper Narrows,NF,801.733.2660/801.236.3400,NH ND VT NW NS RS L$ ,UT,Salt Lake City
-111.541,39.188,Upper Six Mile Ponds,NF,435.283.4151/435.637.2817,NH ND VT NW NS NR N$ ,UT,Sterling
-110.701,40.556,Upper Stillwater,NF,435.738.2482/435.789.1181,NH ND DW NS RS L$ ,UT,Mountain Home
-111.734,40.237,Utah Lake State Park,SP,801.375.0731,WE DP 45ft FT DW SH RS PA ,UT,Provo
-112.385,39.988,Vernon Reservoir,NF, ,NH ND VT NS NR N$ ,UT,Vernon
-110.159,40.636,Wandin,NF,435.722.5018/435.789.1181,NH ND 22ft VT NW NS NR L$ ,UT,Roosevelt
-111.653,40.47,Warner,NF,435.259.7155/435.637.2817,NH ND 35ft VT DW NS NR ,UT,Pleasant Grove
-109.276,38.519,Warner Lake,NF,435.259.7155/435.637.2817,NH ND VT DW NS RS L$ ,UT,Moab
-111.489,40.548,Wasatch Mountain State Park,SP,435.654.1791,WES FT DW SH RS PA ,UT,Park City
-110.961,40.679,Washington Lake,NF,435.783.4338/801.236.3400,NH ND VT NW NS RS PA ,UT,Kamas
-112.988,37.196,Watchman - Zion National Park,NP,435.772.3256,E DP FT DW NS RS PA ,UT,Springdale
-112.589,37.746,White Bridge,NF,435.865.3200/435.865.3700,NH DP 35ft VT DW NS RS L$ ,UT,Panguitch
-109.942,40.62,Whiterocks,NF,435.789.1181/435.789.1181,NH ND VT DW NS NR L$ ,UT,Whiterocks
-111.528,40.132,Whiting,NF,801.342.5260/801.342.5100,NH ND VT DW NS RS ,UT,Mapleton
-109.889,38.383,Willow Flat - Island in the Sky - Canyonlands National Park,NP,435.259.4712,NH VT NW NR ,UT,Moab
-111.613,39.162,Willow Lake,NF,435.384.2372,NH PT RS NP ,UT,Manti
-109.713,40.923,Willows,NF,435.784.3445/435.789.1181,NH ND VT NW NS NR L$ ,UT,Manila
-111.633,41.292,Willows,NF,801.625.5112/801.236.3400,NH ND 40ft VT DW NS NR ,UT,Ogden
-111.644,41.797,Wood Camp,NF,435.755.3620/801.236.3400,NH ND VT NW NS NR ,UT,Logan
-110.637,40.536,Yellow Pine,NF,435.738.2482/435.789.1181,NH DP 35ft FT DW SH NR L$ ,UT,Mountain Home
-111.173,40.631,Yellow Pine,NF,435.783.4338/801.236.3400,NH DP 25ft VT DW NS NR ,UT,Kamas
-110.337,40.542,Yellowstone,NF,435.722.5018/435.789.1181,NH ND 35ft VT DW NS NR ,UT,Mountain Home
-110.333,40.546,Yellowstone Bridge,NF,435.722.5018/435.789.1181,NR ,UT,Altonah
-134.737,58.381,Auk Village,NF,907.586.8800/907.225.3101,NR ,AK,Juneau
-149.256,60.751,Bertha Creek,NF,907.783.3242/907.743.9500,NR ,AK,Hope
-149.464,60.973,Bird Creek - Chugach State Park,SP,907.345.5014,NR ,AK,Anchorage
-148.909,60.794,Black Bear,NF,907.783.3242/907.743.9500,NR ,AK,Girdwood
-132.823,56.615,Blind Slough,NF, ,NR ,AK,Petersburg
-150.115,62.747,Byers Lake - Denali State Park,SP,907.745.3975,NR ,AK,Trapper Creek
-144.763,60.661,Childs Glacier Recreation Area,NP,907.424.7661,NH VT DW RS ,AK,
-135.363,59.148,Chilkat State Park,SP,907.766.2292,NR ,AK,Haines
-149.533,60.85,Coeur Dalene,NF,907.224.3374/907.743.9500,NR ,AK,Hope
-149.888,60.484,Cooper Creek Trailhead,NF,907.224.3374/907.743.9500,NH RS ,AK,Cooper Landing
-149.688,60.499,Crescent Creek,NF,907.224.3374/907.743.9500,NR ,AK,Cooper Landing
-150.17,62.737,Denali Viewpoint - Denali State Park,SP,907.745.3975,NR ,AK,Talkeetna
-135.359,59.483,Dyea - Klondike National Historical Park,NP,907.983.9224,NH NR ,AK,Skagway
-149.57,61.307,Eagle River - Chugach State Park,SP,907.345.5014,PT DW NR ,AK,Eagle River
-132.852,55.707,Eagles Nest,NF,907.826.3271/907.225.3101,NH RS ,AK,
-149.148,61.409,Eklunta - Chugach State Park,SP,907.345.5014,PT DW NR ,AK,Chugiak
-152.36,57.831,Fort Abercrombie State Park,SP,907.486.6339,NR ,AK,Kodiak
-149.292,60.725,Granite Creek,NF,907.783.3242/907.743.9500,NH RS ,AK,Moose Pass
-132.862,55.467,Harris River,NF,907.826.3271/907.225.3101,NH RS ,AK,Klawock
-131.684,55.445,Last Chance,NF,907.225.2148/907.225.3101,NH RS ,AK,Ketchikan
-134.587,58.411,Mendenhall Lake,NF,907.586.8800/907.225.3101,WES RS ,AK,Juneau
-132.741,56.58,Ohmer Creek,NF,907.772.5826/907.225.3101,NR ,AK,Petersburg
-149.664,60.931,Porcupine Trailhead,NF,907.224.3374/907.743.9500,NH RS ,AK,Hope
-149.369,60.341,Primrose Trailhead,NF,907.224.3374/907.743.9500,NR ,AK,Seward
-149.362,60.407,Ptarmigan Creek Trailhead,NF,907.224.3374/907.743.9500,NH RS ,AK,Seward
-149.728,60.479,Quartz Creek,NF,907.224.3374/907.743.9500,NH RS ,AK,Cooper Landing
-148.894,63.73,Riley Creek - Denali National Park,NP,800.622.7275,NH NR ,AK,
-149.974,60.484,Russian River Complex,NF,907.224.3374/907.743.9500,NH RS ,AK,Cooper Landing
-149.294,63.74,Savage River - Denali National Park,NP,800.622.7275,NH NR ,AK,
-135.207,57.062,Sawmill Creek,NF,907.747.4236/907.225.3101,NR ,AK,Sitka
-131.698,55.409,Signal Creek,NF,907.225.2148/907.225.3101,NH RS ,AK,Ketchikan
-135.369,57.133,Starrigavan,NF,907.747.4236/907.225.3101,NH RS ,AK,Sitka
-149.576,63.671,Teklanika  River - Denali National Park,NP,800.622.7275,NH NR ,AK,Healy
